Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:37:40-05:00,128.5749969482422,198.0,241.92999267578125,62.38999938964844,58.790000915527344
2021-02-18 11:37:43-05:00,128.57969665527344,198.0,241.91000366210938,62.38999938964844,58.790000915527344
2021-02-18 11:37:45-05:00,128.5800018310547,198.0,241.91000366210938,62.38999938964844,58.79999923706055
2021-02-18 11:37:47-05:00,128.57080078125,198.0,241.91000366210938,62.38999938964844,58.79999923706055
2021-02-18 11:37:49-05:00,128.5800018310547,198.0,241.8699951171875,62.38999938964844,58.790000915527344
2021-02-18 11:37:55-05:00,128.52999877929688,198.0,241.87010192871094,62.38999938964844,58.790000915527344
2021-02-18 11:37:57-05:00,128.5399932861328,198.0,241.87010192871094,62.38999938964844,58.790000915527344
2021-02-18 11:37:58-05:00,128.5399932861328,198.0,241.8699951171875,62.38999938964844,58.790000915527344
2021-02-18 11:38:00-05:00,128.5399932861328,198.0,241.82000732421875,62.349998474121094,58.720001220703125
2021-02-18 11:38:05-05:00,128.50999450683594,197.7100067138672,241.77000427246094,62.349998474121094,58.689998626708984
2021-02-18 11:38:07-05:00,128.50999450683594,197.7100067138672,241.77000427246094,62.349998474121094,58.689998626708984
2021-02-18 11:38:11-05:00,128.4949951171875,197.7100067138672,241.77000427246094,62.349998474121094,58.68000030517578
2021-02-18 11:38:12-05:00,128.4801025390625,197.7100067138672,241.75999450683594,62.33430099487305,58.709999084472656
2021-02-18 11:38:15-05:00,128.47999572753906,197.7100067138672,241.72000122070312,62.33000183105469,58.720001220703125
2021-02-18 11:38:17-05:00,128.47889709472656,197.7100067138672,241.6999969482422,62.33000183105469,58.71500015258789
2021-02-18 11:38:18-05:00,128.48500061035156,197.7100067138672,241.72000122070312,62.33000183105469,58.72999954223633
2021-02-18 11:38:23-05:00,128.49000549316406,197.60789489746094,241.7178955078125,62.33000183105469,58.73759841918945
2021-02-18 11:38:25-05:00,128.48500061035156,197.82000732421875,241.7178955078125,62.31999969482422,58.720001220703125
2021-02-18 11:38:28-05:00,128.47999572753906,197.82000732421875,241.6999969482422,62.32360076904297,58.72999954223633
2021-02-18 11:38:30-05:00,128.48500061035156,198.0399932861328,241.6999969482422,62.31999969482422,58.72999954223633
2021-02-18 11:38:33-05:00,128.52920532226562,198.0399932861328,241.72999572753906,62.29999923706055,58.72999954223633
2021-02-18 11:38:37-05:00,128.5294952392578,198.0399932861328,241.7111053466797,62.29999923706055,58.72999954223633
2021-02-18 11:38:40-05:00,128.52020263671875,197.60000610351562,241.6999969482422,62.2599983215332,58.689998626708984
2021-02-18 11:38:43-05:00,128.51499938964844,197.60000610351562,241.6800994873047,62.2599983215332,58.689998626708984
2021-02-18 11:38:46-05:00,128.5258026123047,197.60000610351562,241.60000610351562,62.2599983215332,58.70000076293945
2021-02-18 11:38:53-05:00,128.4799041748047,197.60000610351562,241.55999755859375,62.27000045776367,58.70000076293945
2021-02-18 11:38:57-05:00,128.4799041748047,197.60000610351562,241.55999755859375,62.27000045776367,58.68000030517578
2021-02-18 11:39:00-05:00,128.47000122070312,197.60000610351562,241.58999633789062,62.27000045776367,58.650001525878906
2021-02-18 11:39:03-05:00,128.4499969482422,197.60000610351562,241.55999755859375,62.224998474121094,58.63999938964844
2021-02-18 11:39:07-05:00,128.41029357910156,197.60000610351562,241.47000122070312,62.220001220703125,58.650001525878906
2021-02-18 11:39:11-05:00,128.38999938964844,197.60000610351562,241.47000122070312,62.220001220703125,58.63999938964844
2021-02-18 11:39:14-05:00,128.3249969482422,197.73800659179688,241.44000244140625,62.21609878540039,58.62990188598633
